Latitude,Longitude,Area (sq.m.),Proximity to City Center (km),Nearby Facilities,Land Type,Price ($)
-3.653894,136.033247,394,21.66149262372085,4,Commercial,994179.1788812765
51.194628,79.827636,78,44.1730484991939,2,Industrial,97715.65180583968
31.9515075,-115.550410,759,28.398708409932567,0,Residential,534531.3519501729
-76.9315925,60.138225,489,20.69761187844579,10,Commercial,2428518.2816953273
66.5559655,66.157538,810,4.246291607569988,4,Agricultural,5111093.6151252035
21.817865,-8.111807,75,2.9367355290031956,6,Residential,690771.2237571283
-24.3318005,-106.215172,978,20.14335190531577,10,Commercial,4883039.978447587
-49.466585,91.205766,847,29.028280500232498,4,Residential,1938768.8407332404
-29.970518,-167.781342,467,22.571978054974878,0,Commercial,413787.3950281224
-46.003847,0.805290,992,40.154110101557656,8,Industrial,3668496.3689600076
-69.8225685,14.428091,966,40.50132615051958,8,Agricultural,3568221.417229622
-75.8837445,147.020472,921,12.364236146656564,4,Residential,2963380.6691423464
27.2092955,7.660442,609,46.384064627350924,3,Agricultural,993390.1825951217
56.5559765,-74.042494,429,35.87686408803408,10,Commercial,1955151.3366092013
-39.5347415,137.842808,801,44.55604030534757,3,Residential,1320747.2104391041
62.3837335,142.154945,754,30.599630145912492,6,Agricultural,2302416.414057684
49.903790,44.563138,455,7.11360022773311,0,Commercial,1279239.725128593
-45.6557715,-95.509670,95,27.89849525278791,9,Industrial,410104.031517977
-54.8006665,-35.478904,165,21.429905422021733,10,Residential,813990.4136305177
71.610212,107.978304,260,8.939464479272775,3,Residential,893690.3251930611
85.1613855,-151.861873,847,27.87151270395131,1,Commercial,946589.0418053425
-60.9023155,-54.907054,242,11.944153085785915,3,Industrial,695619.1867634231
8.880102,170.892145,82,3.708913287750876,5,Residential,606178.0378140124
-0.3100965,112.324481,127,31.166973862972565,9,Commercial,538696.5229273544
23.3915655,57.119628,359,28.796669080794544,1,Industrial,392934.3928026933
-68.645691,-23.901235,505,12.061578080781425,6,Commercial,2049369.6984222198
-47.934518,144.502627,880,27.32943576716638,0,Agricultural,643994.2686685345
72.272846,178.846322,579,35.95933804260325,4,Residential,1248430.3996219414
-49.1090665,53.715581,325,5.238097400975063,9,Commercial,2410908.5785212847
-4.0687305,142.056443,491,8.77480844464595,1,Commercial,1315512.7489502958
-60.082651,-29.776702,354,28.221324626669997,6,Agricultural,1100474.1206750157
33.234374,-164.226474,461,13.668320270309511,9,Residential,2334152.528596202
36.1790205,-102.980320,144,20.500285294798104,5,Industrial,428485.8497618466
72.824011,-163.076161,450,35.79711593529814,8,Residential,1691416.9023076368
81.7652405,-38.320820,633,32.06842854942208,3,Industrial,1154380.8038204652
-87.530240,47.751373,371,22.633316904723305,9,Residential,1663435.2895086063
-78.655505,-43.115383,981,40.84447231047326,2,Commercial,1265158.758239339
-52.665906,-77.635240,396,30.488881059873993,8,Industrial,1526966.830551988
78.590810,-11.562292,382,0.5274575543961826,7,Commercial,15554177.832515905
-69.445502,163.384693,110,32.15269023924962,4,Residential,244423.512422435
-1.889539,57.334098,150,25.350567785320173,3,Agricultural,298340.54469333106
-49.859824,79.212948,614,49.56437061194365,10,Agricultural,2703758.6187090785
63.3022665,-64.023214,952,12.220001873496313,2,Residential,2319701.234116455
42.531632,-26.690907,456,10.75886706250292,5,Industrial,1759672.8959487989
56.843111,-9.957509,918,37.89264872470801,1,Industrial,851726.6989221661
38.908518,131.749714,434,42.7664733496374,7,Industrial,1418162.7257089133
21.3014755,148.327823,542,38.02047968635702,5,Industrial,1369109.5012325617
-12.7419625,46.155238,207,22.80364407386075,2,Industrial,347149.9306422511
-74.908648,-28.354592,754,11.825362007414055,0,Commercial,1275225.2312060643
23.1101535,-121.844860,831,34.79949356415348,6,Industrial,2471993.157192381
35.966920,42.689271,124,11.16306879112877,1,Residential,271761.1320688843
38.8296825,-135.106122,222,8.49260440657121,1,Residential,611607.8204801956
-49.569066,-148.085646,109,23.96323107704337,10,Residential,526972.7070189808
-18.718688,-95.941400,662,32.171562828971005,9,Residential,2794743.5756225423
-43.994623,-119.911870,195,8.213631417855424,7,Commercial,1020820.429794534
-77.297940,173.723815,524,10.603570094744166,6,Residential,2245946.3688512407
-8.6360555,-76.631508,942,47.394958031967306,5,Residential,2281510.637888795
-83.928183,82.682762,881,36.73392278799143,7,Agricultural,2946465.624106993
81.559253,117.146581,604,10.684142671569635,4,Residential,2097047.5747599965
-15.8531175,-72.896130,188,24.26147876180414,0,Residential,154978.1873114645
23.201821,-44.570454,440,22.868882482179178,0,Agricultural,384802.36219926766
21.110589,-51.309967,160,15.548005173116213,10,Commercial,845814.1841586897
8.351524,33.568493,510,42.73663626079699,10,Residential,2278671.1003120434
76.009846,109.557799,836,42.27951712408186,7,Industrial,2736263.362339976
-52.4967325,-41.877097,892,16.574813070882826,1,Commercial,1433131.8973014387
-54.1824425,-106.426061,389,31.117802032502752,6,Commercial,1183617.6584410989
50.205040,123.722137,659,16.189978185278612,6,Residential,2395683.8640526673
2.780278,-114.500120,113,48.80883886077929,5,Commercial,272303.0888000911
48.8590375,81.480250,135,8.13300858973274,8,Industrial,763980.4682622037
-67.8367245,-126.757810,849,47.742256229783514,3,Commercial,1374459.7727236694
53.615720,119.985866,418,18.80620471797394,8,Residential,1782134.1378215442
31.4771715,30.732247,62,33.14631541274238,6,Commercial,186209.8895928357
84.911105,-62.459583,491,21.446231589419693,3,Residential,1047089.301393379
-7.672720,-171.172915,787,41.986826086944845,2,Agricultural,1004479.4911862632
-66.071496,-143.150419,184,46.96702741409302,3,Industrial,299152.84033529815
7.0005995,-175.735863,933,38.00933233791067,7,Industrial,3103332.064633728
-57.298900,-100.349371,945,24.384572940278836,0,Residential,775080.2134730302
23.833027,-168.629215,322,23.38451452279958,3,Residential,661795.9246714782
27.790110,117.939977,651,10.401377071892286,7,Residential,3074557.3307849825
40.610854,-86.716163,618,10.67236568313925,1,Industrial,1405331.230410045
22.2571085,24.982053,108,43.16633276425963,6,Commercial,309238.9970998049
-73.864538,60.247942,823,23.461018436370804,7,Residential,3005989.321224122
-47.5580075,21.333237,595,37.66882748622426,6,Residential,1743911.0807033195
33.7620715,-68.321556,707,14.643012001769788,5,Agricultural,2379648.324148816
36.137309,72.765315,272,3.3084850494915066,3,Commercial,1970657.0900648602
61.410264,127.678280,338,7.906044658005424,8,Commercial,1936641.9700899397
48.280915,-104.528530,406,7.96640785422568,0,Agricultural,1019279.975188924
46.8001445,80.593391,352,49.44633218640704,8,Commercial,1268776.5866689566
-58.582151,-32.921432,360,17.37714555892166,9,Residential,1710337.3245960653
-14.8280685,125.648786,749,24.04072244422375,9,Agricultural,3319509.3942686087
15.1170965,-139.506339,295,17.524566758227525,7,Residential,1162670.234499808
60.0871505,-7.125208,887,10.085495244754968,3,Residential,2823361.7137766047
4.121122,148.063709,709,5.884527502528603,2,Commercial,2976909.1897194465
0.971173,148.790322,398,37.982337915713416,7,Industrial,1323971.091112507
-6.404525,-36.638833,469,6.611426108124107,2,Commercial,1793955.930505504
62.947431,-63.004035,943,44.197355982344305,6,Industrial,2689922.3588563553
-33.197440,32.414764,439,33.532770123476595,10,Residential,2017833.4234741032
70.4816285,-151.478353,257,33.846026912820754,9,Residential,1077064.205900427
-69.2826985,-88.151408,829,11.350623763577378,8,Residential,4113512.674945934
-61.5972905,33.262251,203,9.262603355559213,5,Commercial,844321.6946846026
-64.4023315,-22.018708,503,48.42609091770119,2,Commercial,610139.253971515
30.1495265,-83.118644,305,27.163533154352557,3,Residential,590565.7796184943
-89.158966,-145.612013,199,36.57220811271386,7,Agricultural,666025.805314621
25.0300625,31.276055,51,39.263080845545424,1,Commercial,46378.60325868248
18.456443,118.379557,386,13.753549399828787,0,Agricultural,561309.6500090444
72.198085,-166.433084,570,22.92845087098903,8,Commercial,2321198.875935584
-31.8978205,-103.584193,542,7.737087972910306,8,Commercial,3135443.9118637205
80.4358315,139.023811,481,26.525641153505358,10,Agricultural,2286667.9537858684
-19.4676135,-1.886258,549,48.57638900567495,9,Agricultural,2202435.7392707244
-19.3357685,-7.336214,505,13.180455983867152,4,Commercial,1574286.0839080513
-63.2954025,26.357305,852,36.1730832318336,5,Residential,2175068.498385678
56.955592,165.975248,505,14.614811143120185,1,Agricultural,893079.7478730679
16.074407,161.885970,186,17.135527530726186,7,Agricultural,737892.8203598965
-57.6558325,-86.113013,426,39.925384986369295,5,Industrial,1065398.0674928688
-6.6623255,-127.054838,858,49.002655445498014,5,Commercial,2066185.1041335054
-4.6347085,-3.711680,495,2.3882217979120766,9,Residential,5927343.622880906
6.527749,-7.359344,821,41.69982392178644,5,Residential,2035766.6506889309
-62.956630,49.040139,788,27.402290087717542,9,Agricultural,3411934.4121075515
-26.121009,128.953668,222,31.69897933805783,1,Commercial,228867.6013145108
-58.902447,-142.503060,73,21.407938687766304,0,Residential,68198.99950639927
-70.694876,41.083868,192,35.24000937781542,6,Industrial,569767.053862857
-80.6002595,86.295519,316,34.17309733980468,3,Residential,564140.8011558405
77.461396,161.160030,368,4.8933826148986705,6,Commercial,2387272.0457033804
44.4017815,167.500259,581,38.806794705910455,3,Residential,996632.0991480964
-66.0660755,124.310970,474,19.546135195020554,6,Agricultural,1622606.3659855921
-76.1392725,-99.212288,870,39.67227854124798,7,Industrial,2874593.4118180005
-72.2322075,-19.094829,685,21.820899851883958,2,Agricultural,1175838.4527216086
-83.7115845,-64.188511,123,35.9853035358636,3,Commercial,215961.24079232293
19.3393825,-143.416256,425,19.04026044499561,1,Commercial,616422.4648898682
58.1462425,-15.903523,300,5.090928650967467,6,Commercial,1898566.9003355163
-4.441759,-156.774697,711,48.89231591636444,8,Commercial,2566043.2487494526
31.011776,-51.435712,91,19.119998153441948,7,Industrial,349988.2937118573
83.955313,-126.980326,220,49.543160652279894,7,Agricultural,704811.4513097283
67.674806,-13.559013,534,39.356593647638356,8,Residential,1980164.9482884265
-3.7291365,-156.744519,482,18.186554338214833,7,Industrial,1879661.9249103046
-6.6993385,6.016450,478,14.92339042836935,2,Residential,1023005.0988136348
-40.415086,130.038923,412,23.24838065376437,3,Agricultural,848833.2881811183
-2.5383745,-105.841105,268,27.705842957837532,1,Industrial,300660.99695132155
-24.758552,120.939255,963,0.6880377787177823,4,Agricultural,29533448.944208663
54.136056,-148.189006,946,27.75268209357311,6,Industrial,2952135.910648486
-72.323125,-104.053637,138,43.154357601939836,4,Residential,284756.4612560919
-29.494461,91.758160,432,17.92337309663944,9,Commercial,2037252.1200677324
-49.941401,-104.162949,514,47.84097714292698,0,Industrial,214878.55420026346
4.528331,-67.543022,82,8.49638333710688,5,Agricultural,357023.30590917513
-29.159160,-137.255886,441,46.80694209584147,7,Residential,1423233.587093561
-76.902650,73.312436,495,42.63336991603411,1,Agricultural,430212.466889151
-2.5517465,49.113951,483,9.611712726449333,7,Industrial,2357423.7949182345
-14.9151705,-64.841933,234,19.19896186071703,1,Commercial,337363.18021526677
32.338042,-67.362235,621,44.48855865728812,2,Commercial,775972.9014121556
-36.834026,-81.322561,540,40.934428073913296,3,Agricultural,911836.5920368783
-19.3302975,157.584028,821,36.35376844245605,2,Residential,1108472.5694061408
26.781697,73.308674,832,24.26224506860297,9,Industrial,3681039.251600558
19.0050795,105.038105,238,1.1351769883814125,2,Agricultural,4383578.727827302
-84.0464945,37.000986,929,24.102875658413115,6,Commercial,3000462.376063192
7.937086,-128.803004,312,9.691556458284179,8,Industrial,1642259.4282413898
-74.942083,168.178027,283,36.67961351121545,7,Residential,946709.1504568158
55.2320455,117.710882,581,38.79005560907601,8,Residential,2158761.313268166
50.216944,59.810537,91,37.97854062836332,8,Industrial,339121.7992552557
72.6741325,108.523414,275,3.4439911272803183,1,Industrial,1706984.3698010016
1.215307,-97.683794,829,36.51817767393437,9,Residential,3438420.464767998
7.242654,28.217876,950,1.8211722508163355,1,Residential,10812840.710966961
-76.1405175,-81.987835,313,3.980510154303134,5,Industrial,2198662.738526774
-75.552454,-14.013745,695,20.76699606330247,4,Residential,1781331.2772646402
48.9526175,74.991322,198,0.8993269402990101,7,Industrial,4957692.976726986
83.5792025,44.590746,692,18.27358059395639,8,Agricultural,2971777.566418335
29.9907595,-23.210991,162,9.20223218362378,6,Commercial,740888.4862876942
-74.239357,-60.567622,355,43.39124589916431,0,Commercial,163627.47491739437
-71.5569985,56.831952,224,8.754024710552432,10,Agricultural,1407764.605210634
-71.257207,144.862794,392,18.05054371137384,0,Residential,434335.94718035735
18.3084325,-117.904625,506,29.79480314424168,2,Industrial,744456.5485265121
24.9843875,52.249260,230,22.86294704887054,3,Industrial,477198.90887938906
68.4437435,125.619866,488,35.67836459954869,10,Industrial,2225555.1393553354
-74.783880,-82.819010,390,16.607865560147456,6,Agricultural,1405656.981010072
-37.4120745,-154.756944,633,12.695717743704654,8,Industrial,3022786.6306083906
-17.4220655,145.066384,542,5.4093271158814975,2,Residential,2437546.104160411
0.044163,-11.931206,211,47.46086880641315,4,Commercial,426515.3550309591
51.264348,-154.448014,569,23.305533410734935,9,Commercial,2536696.0539645134
-16.6062215,39.702326,474,6.394216402280446,3,Commercial,2051389.7973392068
74.6570315,-18.325758,127,36.34447220046889,9,Residential,527086.8313725913
34.3682375,-154.506710,827,35.74088688279501,0,Residential,462775.3098080519
77.012252,49.700054,80,33.24671226339546,10,Commercial,368125.05932388373
17.911236,52.981531,79,38.62646898214618,6,Industrial,230504.5931879071
-77.2680025,146.093607,481,15.323810134609639,4,Residential,1397381.2055549237
5.1396045,147.648901,330,49.706619150506164,7,Agricultural,1056779.0968847817
-70.1496175,-99.452547,620,42.38460330601205,5,Commercial,1532559.06703841
47.7066645,-128.997958,940,45.09611416561706,8,Agricultural,3424887.3604265847
-47.118293,168.784872,627,16.471289147397467,4,Residential,1764524.7443950903
-20.548966,31.789995,84,37.498900981407125,8,Agricultural,313601.3129993592
-82.534115,40.443839,435,31.023124805802055,8,Agricultural,1672435.966862142
-43.608155,85.292700,181,15.620231416737852,6,Commercial,666150.727849076
-21.3710455,-43.422190,512,27.25976184154989,9,Agricultural,2218845.2480957475
68.5135245,-4.180497,674,20.600335836541763,1,Residential,923958.2642030814
80.5937795,34.620766,521,16.394451824644875,1,Industrial,843980.8728130934
64.314515,-126.010124,848,17.145897344165576,1,Industrial,1328357.9110481006
14.871827,-116.129480,769,35.45321276798383,3,Agricultural,1356611.178147696
-68.453236,34.486354,199,26.211888146076863,5,Industrial,549839.5003755457
-80.2691795,-143.677327,660,32.522006593025154,6,Residential,1989879.0149446363
18.738045,145.921945,763,48.54284426415701,4,Agricultural,1535161.4724542964
85.508957,140.704042,620,49.38061577043982,4,Agricultural,1243110.679900085
-1.1528065,61.309084,100,36.82970481656505,10,Agricultural,454303.9921161804
-29.223150,-102.469803,752,25.09317194775008,2,Residential,1200966.2352179645
54.8221955,146.806718,894,42.909876705927715,9,Residential,3635087.284434215
-42.090962,-124.289565,156,23.464626804069454,7,Agricultural,569766.1036611459
45.836090,143.575613,907,4.083662132927409,6,Agricultural,6618891.291964006
-42.589689,-164.593995,712,17.827014151528775,9,Industrial,3361987.7206446733
81.3918755,127.964007,697,46.313338595685394,5,Residential,1694993.2002893584
-55.1085985,-108.467263,438,39.253214783205436,6,Residential,1274366.4348609732
-3.461740,-154.806613,420,42.84599075872228,9,Residential,1708051.0155384839
82.2300225,79.425338,827,16.763179825920133,8,Industrial,3633086.307237781
9.425414,84.619607,122,32.16128855745477,6,Residential,368667.6069723091
-49.920703,163.863859,980,24.651293825522778,6,Industrial,3147090.1132705295
-50.7039645,-97.189495,305,44.156511953246216,0,Agricultural,138144.9695677684
-86.771334,-27.525210,187,25.170244417855482,2,Industrial,298188.1478904864
31.0387745,58.355399,979,13.144132860279827,8,Agricultural,4622438.016302215
2.290046,52.164849,481,34.29429052325556,0,Agricultural,280513.1656966779
70.539189,-131.958422,142,36.44256518344498,10,Commercial,645930.8477793476
80.333460,95.490787,248,23.375146948692702,3,Residential,509791.17941320146
18.7156425,109.783468,465,3.3931193186733846,9,Industrial,4414840.838935201
-56.565954,-84.074316,988,7.181317378864384,5,Commercial,4727584.278694662
-18.489391,25.550810,646,33.14474759238985,1,Agricultural,648205.3519335437
-56.5983365,123.235853,986,31.49526136407973,3,Industrial,1809325.9359635166
-42.620506,-3.743126,664,27.896792031884384,1,Agricultural,741640.3986530689
-54.0844305,-21.745284,142,30.0485222554524,7,Residential,492113.7992429785
-74.2447735,-19.060036,767,1.1805408755137174,0,Agricultural,12994043.932044905
-46.325414,115.589458,538,5.66602218574511,6,Commercial,3190239.510835415
-84.106422,176.728479,52,17.444218278255384,9,Commercial,246818.60734661773
0.4496765,-98.491949,169,35.59637039247085,4,Residential,365353.5012343539
59.500510,-134.112066,450,23.27786806724047,7,Residential,1646633.3452016565
-64.3259355,-55.457701,499,4.6791804655968585,6,Industrial,3330452.1251481567
12.1599115,-138.404727,979,22.91653815939469,10,Residential,4770404.791151805
56.5803155,149.104752,862,33.57787468522226,6,Industrial,2582233.3295843587
-45.423328,-11.457154,972,43.70837363301694,6,Agricultural,2777566.0341522107
-84.140068,-129.764157,177,42.07346034331328,1,Agricultural,154938.5512651947
43.447498,-74.647200,474,35.81163590075074,8,Commercial,1781518.4291237942
72.861532,-51.304770,994,26.643286914517812,3,Commercial,1938954.1837455302
-18.265831,126.845936,341,1.0550113553387062,5,Residential,7146385.39783344
72.608991,-124.182577,518,24.99136095206591,0,Residential,414543.2503604247
-42.7727065,-7.672118,945,35.20094190569496,10,Industrial,4316917.450977136
10.9830405,44.190356,541,44.106048879117566,7,Industrial,1760117.825445091
72.9675145,-41.664846,361,27.999506061885338,1,Commercial,402261.6917042087
-37.795114,116.225180,93,42.32529594640754,2,Agricultural,118345.35131792439
41.120531,-79.761676,279,1.7816053167021293,1,Agricultural,3243606.8186195996
22.0784475,-4.196970,617,17.3403285259603,2,Industrial,1205235.882879942
62.1399135,59.291804,80,18.60322909000862,10,Agricultural,406006.5740339307
4.8703465,-158.319850,687,9.849917069212712,2,Commercial,1944535.6023459611
78.9048575,108.671167,988,14.321385713057609,2,Residential,2170154.752501617
-49.202744,100.137798,896,8.388248171271275,9,Agricultural,5361922.106131028
59.6126545,139.532467,573,42.55540752105946,2,Industrial,727695.9759421591
-61.248732,-126.999292,546,3.2500695200023353,10,Commercial,5543928.128550356
-54.5972065,153.686140,890,30.435351476455924,5,Industrial,2364846.211280644
79.9345855,141.610038,869,30.163296278881546,3,Residential,1618996.9726156353
12.8977065,-177.863162,692,45.061825039451044,9,Industrial,2798333.587862526
9.0472385,-123.273040,698,35.329990463646155,9,Residential,2907931.722845059
-60.631580,-51.165980,306,47.946004696489155,10,Residential,1351643.5865457656
-85.955751,34.287935,593,19.465068156261204,8,Industrial,2506896.6078921785
-67.9751305,146.710540,669,4.682470122100254,9,Agricultural,5265866.177274527
-29.9279915,102.638293,587,48.07874235126668,4,Industrial,1183382.759903051
51.9912125,-153.514303,248,40.739780416769825,8,Residential,915348.3243468417
86.7579595,-138.801148,859,13.136642181089673,9,Industrial,4400192.33864882
-2.777617,-75.262591,680,35.895862605165526,9,Industrial,2826873.7479188736
58.8371285,-19.069976,94,46.32304730657371,10,Industrial,416584.54936174303
79.0074175,-121.460928,179,8.804117684502085,7,Residential,907827.9130164156
-24.4585145,150.450369,303,47.822286650230424,1,Industrial,247919.1601339038
-45.1635515,132.258059,424,42.337452469030296,4,Industrial,878695.4713962324
-78.979713,161.059209,246,29.738620764179977,5,Industrial,657441.4318341931
-21.628749,69.088159,316,43.53700316343357,6,Agricultural,903563.8730455413
80.448144,-14.201894,881,1.0362925834108134,5,Agricultural,18764920.10390175
85.0883265,101.334068,583,24.358281669820112,1,Agricultural,711887.2965036252
69.1930365,-44.054634,761,40.43652341360054,0,Agricultural,376392.3976431876
-13.449535,-97.306903,813,18.28876995434211,8,Residential,3490670.180257779
17.632374,16.700918,886,45.82299524721985,7,Agricultural,2867505.4064100077
37.731035,81.980610,425,20.481240695225463,5,Agricultural,1265013.920615732
31.8442275,-55.662705,64,44.21507077229858,1,Commercial,54549.40520601721
-10.3030745,-172.054417,122,6.998014776222324,4,Commercial,543870.312656465
-14.328069,143.349401,139,36.42264466417753,1,Commercial,131926.14340973957
-2.627833,112.019342,723,2.230818686656279,2,Industrial,7060325.262009414
64.2200215,-106.913952,139,35.013961256816415,0,Residential,79396.9005565972
-61.2289305,64.904466,636,9.989776753207092,4,Industrial,2290901.727780494
25.3897305,-98.613708,323,26.429295889719473,6,Agricultural,1019625.732223643
-13.855590,62.771713,932,27.767863619941405,5,Residential,2535279.5861837114
66.293871,121.401815,759,27.290970724763667,3,Industrial,1467027.9243598236
74.394185,-22.324981,544,17.286872158421424,3,Commercial,1282179.329024524
-12.940172,80.629743,674,44.16595105198805,3,Industrial,1114012.4924046716
-69.0023365,-152.397480,398,49.19100704724356,1,Agricultural,321018.19559731986
-54.397469,141.256707,793,48.964374807935606,9,Commercial,3178708.96569621
41.6397785,29.794262,989,9.051948449817973,5,Residential,4163164.896779517
25.770289,26.588474,529,3.9653114575187676,1,Agricultural,2879738.4585664487
-26.558069,157.293067,757,4.342165960108909,1,Commercial,3789539.13873625
2.316194,179.643453,616,28.039838171502083,5,Industrial,1671374.861033302
33.5514925,-99.290430,753,19.543862416626304,2,Residential,1372974.3971666622
-54.534600,98.720187,288,16.05443099058086,8,Residential,1280379.4549292587
-1.427685,-66.456299,274,18.734762624269802,0,Commercial,292504.37328204926
-41.652976,73.289051,276,22.57619264017128,10,Commercial,1348505.3551756956
69.896845,-157.413355,930,5.670346841333149,2,Industrial,4024222.6249050708
-17.124799,59.947057,286,27.777334447075845,10,Industrial,1349923.2865161456
-35.804000,-114.906882,317,31.38028045761608,4,Industrial,709237.7099103098
14.6000985,-155.662614,516,45.91447246914277,6,Agricultural,1463165.731696812
-70.011938,37.991857,111,19.014051594053107,9,Agricultural,516355.7576573703
87.8882865,-126.297820,400,42.000640427661295,1,Industrial,350473.28608663933
65.741787,-88.954269,731,14.722223127259301,8,Industrial,3332256.5427262117
46.6932645,58.904495,240,8.559376271771095,8,Industrial,1328788.5256581658
80.0462375,71.157349,98,2.200203154119655,7,Residential,1165226.829481678
13.467109,73.642970,406,30.021687821007127,1,Industrial,432871.13568072545
50.647890,36.349686,944,46.54661209456366,0,Residential,405614.9126738497
36.323524,117.575719,899,7.522570843102912,10,Commercial,5986140.3356653005
30.237540,122.834295,394,36.67627458006647,8,Agricultural,1475652.7921721574
81.316818,43.109782,727,4.7216461904053455,4,Commercial,4242634.462824874
-17.0247235,45.983542,556,7.027772659399257,3,Residential,2249493.6425138363
48.338864,151.570666,85,8.841314568580524,2,Industrial,260279.09908796917
-12.798356,-66.604236,109,18.239414785992334,0,Agricultural,119521.37859566719
-33.798001,26.049530,74,12.27495169195273,8,Residential,357370.7392698144
14.4824345,66.688449,634,40.83827061983939,4,Residential,1324893.0695532442
24.378414,-78.503805,575,18.701731956579046,1,Agricultural,844916.3097140014
9.7586515,148.237819,128,48.14481124686789,5,Commercial,309172.91591140145
63.5945705,-93.124694,486,26.949977043222997,10,Residential,2304668.210752493
-64.668294,22.769436,972,9.514007193158651,3,Commercial,3209703.058881325
80.0789095,-74.766361,685,33.9061801920924,1,Industrial,678056.1314304321
23.313694,-58.052344,173,24.31919293606994,2,Agricultural,280674.4582476735
-89.115873,155.784879,77,17.406979044629058,9,Agricultural,365670.26218918606
-39.052276,-133.317470,346,43.9975896470345,8,Industrial,1264481.343262549
11.384353,51.952848,644,4.46285127843378,3,Agricultural,3658847.326345185
83.3937225,156.545814,473,0.8267279244155614,7,Industrial,12767100.458784617
36.551620,-173.169907,130,5.7206464878866585,8,Industrial,870494.0865521829
-66.9145495,-76.046490,740,32.70433944801892,5,Commercial,1932539.3342227102
-39.280981,66.958930,680,48.99613867015591,4,Commercial,1365572.8938877364
38.6554325,135.959649,918,46.06092838546624,3,Agricultural,1500202.4738006194
89.820544,-16.379459,207,23.37496748968261,10,Industrial,1005112.545796153
-79.519868,8.332489,552,43.073697268553,7,Residential,1801904.9076369868
-68.0394355,-85.349161,563,33.40161031088199,0,Industrial,337109.4954763776
-67.192772,170.169279,968,24.78659671002626,1,Agricultural,1168267.2932024112
-78.1147135,-80.376819,546,47.85646497521068,2,Commercial,664982.3366112914
2.728122,45.870385,948,14.087199457206335,4,Commercial,2862702.7152697104
70.4533985,-75.048668,450,28.792775979216344,10,Agricultural,2112578.4053089055
63.0160095,-46.121970,585,33.59954880431037,6,Residential,1752218.9617528154
-3.6761915,-145.984868,95,29.250261885696613,10,Agricultural,444956.68337687943
-26.4687725,-127.743065,392,7.021425985578379,8,Agricultural,2370982.303381525
-34.5360605,-54.476017,594,23.695565089127296,7,Commercial,2164559.6407308783
30.3023185,42.713422,402,29.514835005031284,2,Commercial,594005.3852454012
-61.9596205,137.017341,532,38.21396796754863,6,Agricultural,1555232.2216691948
-5.5379015,55.943495,968,48.31641238330667,10,Agricultural,4272692.001848401
69.4394855,65.020840,821,33.862416322697044,9,Industrial,3440503.3761655726
-21.845832,4.314538,344,39.48545399947497,8,Agricultural,1275041.3801318198
3.358378,41.373978,331,21.460328728446893,5,Residential,970476.1693899316
58.416523,62.742901,539,0.9887764397629419,3,Commercial,11549163.33157826
38.442112,-103.264795,196,11.448497925611495,7,Agricultural,891202.9969233385
-69.279209,112.412602,664,2.824232825598329,0,Residential,4702161.903803579
-19.0313865,106.188104,204,9.503449821999956,3,Commercial,674117.7821126627
80.378096,-170.069929,862,18.20929674796462,2,Commercial,1636369.1278042926
77.4256855,173.020238,677,46.31002518773924,7,Commercial,2187977.2972506345
59.389832,179.698898,852,26.336028106648005,6,Commercial,2691822.3957460993
-61.336272,-15.556617,444,23.448436980707932,0,Commercial,378703.28019330115
-33.8331755,116.471373,991,40.38704686303173,5,Commercial,2472751.4052022016
72.3684465,-4.142986,367,27.084684551260253,2,Residential,564601.8640279297
74.391962,-79.729353,328,36.10881224526581,10,Agricultural,1493673.103934901
-55.7353845,174.974377,585,1.4507775952316957,5,Industrial,9234640.67163338
-58.1368175,12.251932,747,42.30174029811444,3,Commercial,1249576.959026103
-11.3851345,-21.943984,233,3.50008902996349,3,Residential,1610994.7045651604
45.5101545,158.533657,973,13.555388925613121,10,Agricultural,5327591.417316697
83.1449995,-8.676235,438,0.6052511096208197,0,Industrial,14473331.582139522
63.0871815,-148.482778,194,45.51972603131593,7,Industrial,628437.7713637974
71.4277505,-117.650240,569,49.54795846063375,4,Commercial,1140076.4660655293
45.771071,-83.136536,253,38.36014987738806,6,Agricultural,739107.7223674428
2.4566125,-173.543255,624,47.81414948154078,9,Agricultural,2507410.6032486903
-15.679952,-117.690963,497,18.175238657145414,9,Industrial,2336097.9080553744
-31.2884065,15.923800,382,3.190803783178538,10,Agricultural,3922381.0146762985
1.019832,39.839281,326,6.864731856852285,9,Industrial,2123382.1817310783
-20.3908355,27.282181,233,48.072925221069596,3,Industrial,376536.0607570766
-51.152727,-133.272849,547,14.593194024365822,4,Commercial,1624864.5341474803
-73.931192,15.526700,482,3.2166412789040635,0,Residential,2996914.8450661018
14.3988865,-82.273559,468,37.621706402244875,3,Commercial,810392.5427923038
55.1181835,-113.444514,663,26.483558840374922,9,Agricultural,2887487.995896713
8.617915,-26.263078,484,18.965330383138664,8,Residential,2059205.0287785183
-64.5371815,-100.025075,100,14.38574049827108,9,Industrial,499026.5589901588
-52.738413,78.916763,813,33.587080572548516,2,Commercial,1134514.7168143475
58.2029015,61.833864,817,38.06962472851489,2,Agricultural,1082813.5821281427
-73.2047515,-140.873775,997,7.491036549964885,1,Agricultural,3060647.9121014928
58.255872,14.970106,887,18.43921676007342,2,Residential,1671679.909945663
-32.389078,32.339901,276,46.75638038255619,1,Commercial,228458.75379650635
