product_id,product_name,supplier,latitude,longitude,destination_latitude,destination_longitude,transportation_method,emission_(co2e),date
595,Blueviolet Mesh Bleeding-Edge Networks,Smith-Erickson,-57.883212,-72.767434,-7.6326005,-114.28176,Air,380.61,2020-09-01
596,Aliceblue Extend Next-Generation Action-Items,Fleming PLC,-64.512068,-137.850339,-42.7644415,47.035483,Ship,570.07,2020-05-10
597,Navajowhite Extend Best-Of-Breed Content,Martin-Cooper,81.363701,102.451951,-78.872107,29.460309,Ship,99.41,2020-08-26
598,Greenyellow Morph Clicks-And-Mortar Models,Ward-Elliott,-65.161071,-62.348529,-70.020658,69.704912,Ship,649.36,2020-06-17
599,Slateblue Seize Efficient Schemas,Gutierrez-Carey,68.392384,56.345206,11.6732635,159.398791,Rail,863.03,2020-09-21
600,Darkseagreen Scale E-Business Methodologies,"Smith, Ware and Hunter",80.3255775,178.361929,7.980245,18.395159,Rail,585.19,2022-09-24
601,Fuchsia Expedite Enterprise E-Services,Ellison LLC,57.25123,38.143568,-10.486548,-0.984095,Air,242.63,2020-09-18
602,Sienna Expedite 24/7 Bandwidth,Allen and Sons,-46.630475,-128.738643,23.095722,-176.600265,Ship,909.96,2021-12-28
603,Mistyrose Embrace Extensible Functionalities,"Wolf, Hall and Mora",-50.927087,-105.263171,28.432777,-173.957336,Rail,740.83,2023-08-07
604,Slategray Revolutionize Bricks-And-Clicks Action-Items,Santana-Gonzalez,-52.332178,-24.005238,-11.4096065,76.682279,Truck,459.1,2022-01-26
605,Mediumpurple Brand Dot-Com Channels,Owen-Price,29.6605105,-91.968195,-20.420662,56.895993,Rail,829.37,2020-10-21
606,Lemonchiffon Grow 24/7 Applications,Hill-Jensen,25.2524705,6.949278,-54.714741,-82.81631,Air,174.78,2021-01-16
607,Plum Grow Rich Paradigms,Reed-Hill,85.783092,129.171301,-59.938734,-1.155654,Ship,656.94,2020-09-20
608,Orchid Mesh Compelling Solutions,"Chavez, Aguilar and Atkinson",-52.9568975,22.585532,11.032323,-115.414272,Rail,512.53,2022-08-30
609,Cornsilk Enhance World-Class Roi,Richard-Hardy,40.200193,53.890667,-77.944814,-147.978029,Ship,31.59,2022-02-01
610,Lightsteelblue Grow Impactful Experiences,"Jones, Mullen and Garcia",-31.1730615,-21.386799,89.5877675,104.788702,Ship,345.8,2021-03-31
611,Brown Strategize B2C Solutions,Martin-Mitchell,66.162339,159.679904,-8.829526,-48.748169,Ship,799.87,2022-10-26
612,Teal Harness Plug-And-Play Action-Items,Smith PLC,-20.7204165,-46.5277,36.903658,32.389217,Rail,571.17,2023-09-07
613,Royalblue Mesh B2B Paradigms,"Gardner, Hughes and Brown",-75.212194,-72.391153,-27.350941,76.714206,Truck,135.98,2022-01-19
614,Cornflowerblue Facilitate Back-End Eyeballs,Hess Group,-14.421721,-82.982458,30.469609,72.2504,Ship,306.32,2020-06-19
615,Mediumspringgreen Aggregate Rich Deliverables,Skinner and Sons,-82.175934,35.286073,86.119015,136.001658,Rail,473.47,2021-01-08
616,Paleturquoise Scale Innovative Models,"Preston, Schwartz and Drake",-27.0893705,57.641302,-53.041799,2.249377,Ship,141.03,2020-12-15
617,Mediumaquamarine Orchestrate End-To-End Infrastructures,Cunningham and Sons,73.716095,-161.791268,55.235547,-101.998436,Ship,256.56,2020-10-20
618,Mintcream Aggregate 24/7 Synergies,Castro-Hood,-78.9885475,-157.298011,66.19651,59.461963,Rail,658.72,2020-11-04
619,Violet Facilitate Value-Added Bandwidth,Smith-Walton,27.5738075,67.532575,-40.6093445,-71.845162,Ship,831.98,2020-07-12
620,Mediumspringgreen Target Wireless Functionalities,"Faulkner, Ritter and Berry",21.023448,-55.669545,-68.0026765,156.592493,Rail,31.89,2020-01-04
621,Springgreen Productize Intuitive Info-Mediaries,"Miller, Thomas and Curry",35.8431295,-12.657198,-77.9402945,-165.14415,Truck,10.79,2021-01-09
622,Pink Orchestrate Proactive Applications,Lee LLC,-6.7720495,-146.463933,34.265096,-121.288497,Air,152.85,2022-06-24
623,Lavenderblush Enhance Leading-Edge Interfaces,Patterson LLC,51.133033,-122.754741,-73.2259285,141.824535,Air,842.71,2022-02-25
624,Chocolate Engage Leading-Edge E-Markets,"Roberts, Mccoy and Harvey",-56.6162185,134.371399,50.970303,-31.928143,Rail,933.46,2020-10-21
625,Thistle Whiteboard Mission-Critical Experiences,Simmons LLC,60.6939455,143.092787,-27.268569,65.823594,Truck,370.77,2022-02-11
626,Magenta Facilitate Proactive Niches,Johnson LLC,58.6334365,178.443001,-44.3820325,3.336739,Rail,102.33,2021-03-04
627,Darkslategray Exploit E-Business Applications,Moon-Soto,-39.0487915,-141.63446,-7.3427245,125.73744,Truck,754.87,2020-06-14
628,Paleturquoise Optimize B2C E-Markets,Dawson-Perez,-77.2102435,-22.518911,-80.2286885,-80.115971,Truck,278.81,2021-02-10
629,Bisque Drive Granular Convergence,Singh-Clark,16.566211,-55.301313,-15.161861,-99.964852,Ship,306.39,2021-08-10
630,Darkcyan Brand Clicks-And-Mortar Systems,Davis PLC,-27.8703015,114.370024,22.48795,-59.02147,Rail,823.27,2022-10-31
631,Olive Streamline Strategic Web Services,Cooper-Howe,46.7995985,-147.239557,-62.3192745,-102.358838,Air,365.82,2022-12-18
632,Darkseagreen Envisioneer Frictionless Deliverables,Ryan-Smith,-89.5460835,-0.427561,84.4940135,48.830957,Rail,634.89,2022-12-21
633,Darkgreen Mesh Bricks-And-Clicks Deliverables,Lozano Inc,-29.755342,100.915074,-72.033287,165.969934,Rail,754.58,2022-03-21
634,Lightgoldenrodyellow Seize World-Class Users,Avila Inc,47.8262745,-18.117104,-59.735769,-171.531855,Truck,153.2,2021-06-14
635,Silver Innovate Holistic Paradigms,Benson-Martinez,63.283038,-20.28793,74.0683635,-1.352125,Ship,324.56,2023-05-21
636,Greenyellow Facilitate Seamless Platforms,"Chavez, Williams and Smith",60.2882035,47.336929,-18.2287125,-105.153075,Truck,203.81,2020-02-09
637,Gold Revolutionize Real-Time Action-Items,Contreras-Pierce,0.0315535,-127.192005,86.5474965,36.102122,Truck,807.57,2020-04-08
638,Slateblue Disintermediate Open-Source Synergies,Martin Group,-20.6522635,22.339586,-12.361299,89.782159,Ship,23.5,2021-10-15
639,Coral Monetize E-Business Platforms,Pratt-Wright,-25.813013,-94.868698,-19.0694885,-33.169606,Air,59.76,2021-06-24
640,Yellow Optimize Synergistic Mindshare,Chambers-Bowen,-62.289369,113.681765,-29.699764,-57.289262,Ship,559.15,2023-03-24
641,Floralwhite Engage Scalable Platforms,"Glover, Bell and Herring",82.9053075,-105.100682,13.529285,-130.549304,Truck,453.51,2020-12-08
642,Salmon Exploit Virtual E-Business,"Peters, Kramer and Rodriguez",1.453675,-51.066122,76.9812355,21.928885,Rail,612.5,2020-12-04
643,Palegoldenrod Revolutionize Strategic Schemas,"Murphy, Bishop and Hall",76.276281,92.874702,51.937676,-3.246684,Air,857.64,2021-02-12
644,Seashell Synthesize Dot-Com E-Business,Ruiz-Richards,-53.6569935,-108.620414,-25.0271635,61.639258,Air,48.27,2020-04-19
645,Indigo Maximize Cross-Media Roi,Flowers-Olson,41.688041,-26.580832,-80.512686,113.582009,Rail,861.3,2022-12-25
646,Darkcyan Deploy Wireless E-Commerce,"Davidson, Davis and Bowen",9.392344,170.178934,74.258285,42.283957,Rail,54.14,2022-08-16
647,Darkturquoise Repurpose Enterprise Vortals,Gonzalez and Sons,-75.3314065,105.975211,12.3259995,-36.288152,Ship,151.56,2023-07-22
648,Teal Extend Cutting-Edge Communities,Lane and Sons,11.267739,170.190968,57.564643,-19.623062,Truck,925.91,2020-06-20
649,Salmon Enable Global Platforms,"Wright, Mason and Garner",-88.9667585,19.982158,27.230862,-105.12442,Rail,269.55,2022-10-17
650,Turquoise Repurpose Plug-And-Play Web Services,Blake Group,69.631144,145.601845,-22.876626,-7.194552,Rail,993.11,2021-04-29
651,Linen Syndicate Cutting-Edge E-Services,"Martinez, Pearson and Marquez",45.122616,-173.903153,-60.497264,-37.105542,Air,303.21,2022-02-15
652,Chocolate Redefine Impactful Roi,"Snyder, Clark and Estrada",-57.1639425,-50.210204,-6.416161,-68.35186,Ship,241.42,2020-07-14
653,Rosybrown Incubate E-Business Paradigms,Pratt and Sons,3.4998055,-152.012498,-73.629487,-120.544735,Air,95.13,2022-12-21
654,Bisque Enhance Scalable Convergence,Glover-Lopez,10.8314415,-8.608454,53.8041815,-135.074318,Air,385.04,2023-05-30
655,Skyblue E-Enable Magnetic Schemas,Conley-Middleton,23.8006145,116.51031,83.0827625,43.09707,Ship,251.76,2021-11-11
656,Floralwhite Maximize Extensible Functionalities,"Garcia, Allen and Santos",5.4926845,-23.931356,5.425826,32.921299,Ship,304.71,2020-10-15
657,Darkorchid Matrix Out-Of-The-Box Niches,"Ruiz, Lewis and Mcmahon",-62.8909155,111.386983,-16.951549,-39.40299,Rail,79.33,2021-02-15
658,Moccasin Scale Innovative Initiatives,Atkins-Cochran,-19.0747975,-107.968821,-36.2804025,179.00154,Ship,723.01,2022-10-26
659,Greenyellow Visualize Clicks-And-Mortar Mindshare,Lucas and Sons,-54.413928,-55.734399,11.0979255,-74.267558,Ship,397.18,2021-01-27
660,Pink Iterate Holistic Networks,Lopez Inc,86.977949,27.457078,1.617888,165.626836,Rail,563.64,2020-11-15
661,Blanchedalmond Visualize Integrated E-Tailers,"Allen, Harvey and Gomez",46.0061765,179.722047,-72.0127425,-15.674114,Rail,627.86,2020-04-17
662,Indigo Enhance Revolutionary Systems,Newton LLC,30.24718,-101.407285,-27.820099,60.022927,Rail,153.9,2020-11-12
663,Hotpink Cultivate Next-Generation Roi,"James, Vasquez and Martinez",76.24704,46.517462,-67.7305705,53.319929,Rail,181.84,2020-04-30
664,Darkseagreen Enable Dynamic Relationships,Jackson-Dickson,-12.4503145,-118.49334,-30.2155865,120.586974,Air,68.61,2021-06-28
665,Chartreuse Syndicate Rich Paradigms,Tucker-Russell,87.1650095,-123.929505,65.051566,58.691249,Air,765.89,2021-09-03
666,Navajowhite Productize Compelling Supply-Chains,"Hopkins, Perry and Jackson",61.9706195,-8.622859,42.5174485,175.847014,Rail,54.7,2022-03-25
667,Aquamarine Strategize 24/7 Action-Items,Rogers Ltd,89.649184,177.843988,87.3233955,-131.260193,Ship,718.21,2022-11-09
668,Lightgray Evolve Real-Time Partnerships,Moses-Lucas,39.7820415,6.213044,-50.8458975,76.879931,Truck,637.58,2023-07-11
669,Olivedrab Syndicate Synergistic Web-Readiness,"Blair, Jackson and Barnett",67.0211745,-64.99722,74.0389395,164.531467,Truck,900.86,2021-08-17
670,Olive Evolve End-To-End Networks,Davis Group,-39.835546,-163.188763,47.9020415,-95.693,Rail,561.69,2022-01-12
671,Ivory Exploit Customized Action-Items,"Smith, Johnson and Turner",-16.8214185,84.703456,84.6344465,14.757416,Ship,999.41,2022-04-04
672,Peru Synergize Enterprise Models,Hatfield Group,-34.3708715,-21.847079,-34.7852275,102.941453,Rail,437.69,2020-05-03
673,Lightskyblue Incubate Sticky Niches,"Hanson, Anderson and Gardner",-71.626863,146.525887,-73.5610265,51.060076,Rail,530.59,2023-06-02
674,Wheat Extend Ubiquitous Synergies,Price LLC,84.684331,-90.596441,-55.617883,-124.407975,Ship,661.97,2022-03-16
675,Ivory Innovate Virtual Eyeballs,Morgan PLC,-8.7824465,169.291891,2.325516,-105.080276,Truck,563.83,2020-02-18
676,Black Matrix Value-Added Initiatives,"Cannon, Price and Jones",17.1988365,-152.772823,37.6593855,-71.221149,Truck,920.98,2020-12-09
677,Greenyellow Innovate Revolutionary Web-Readiness,"Singh, Mendez and Ramos",-72.5944125,-92.138775,-15.533434,-141.400219,Truck,510.11,2021-06-06
678,Steelblue Utilize Magnetic Portals,Smith-Anderson,-9.339209,-69.506335,13.444242,-31.81171,Air,11.8,2020-06-16
679,Darkmagenta Synthesize Vertical Functionalities,Martinez LLC,30.44085,-77.857218,61.733557,-117.743092,Truck,297.24,2021-09-04
680,Powderblue Whiteboard Ubiquitous Web Services,Lyons and Sons,82.8781405,-80.008604,26.6329325,130.259617,Rail,481.05,2021-10-29
681,Palegoldenrod Utilize E-Business Eyeballs,"Lewis, Little and Hensley",-46.381584,26.798,-13.5830445,-141.468186,Air,692.34,2021-02-09
682,Brown Synthesize Best-Of-Breed Users,"Rollins, Franco and Burton",-71.763843,88.237903,-10.3091655,-63.064574,Rail,427.09,2021-01-12
683,Ivory Expedite Front-End Web-Readiness,Pugh PLC,-46.176754,-178.841832,-34.2370555,-135.035295,Ship,82.54,2023-06-11
684,Darkorange Deploy Proactive E-Services,Campos-Scott,30.0364305,118.611982,46.5524445,-136.568765,Air,406.45,2020-12-29
685,Darksalmon Cultivate Turn-Key Info-Mediaries,Berry Ltd,15.4426115,110.830598,33.127239,119.601449,Truck,857.13,2022-12-22
686,White Harness Killer Partnerships,"Quinn, Small and Mccoy",84.9853305,120.394919,-33.962393,-145.314159,Truck,519.45,2021-06-18
687,Thistle Deploy Real-Time Initiatives,Holloway and Sons,3.1788635,112.347203,-14.6108935,90.823838,Air,788.36,2021-07-18
688,Darksalmon Brand Web-Enabled Metrics,"Myers, Hebert and Thornton",-3.006194,-24.505271,-70.2948685,172.88339,Ship,720.54,2022-09-30
689,Antiquewhite Harness Sticky Action-Items,Patterson-Landry,30.6627815,0.270607,-79.633389,-141.500615,Ship,336.64,2020-12-14
690,Lawngreen Transition Granular Networks,Swanson-Le,30.946877,24.054123,-49.4701475,-101.846197,Rail,419.72,2021-09-30
691,Dodgerblue Monetize Back-End Vortals,Thompson-Brown,57.356833,-6.228019,-46.5969865,-85.136207,Truck,865.48,2022-04-04
692,Cornflowerblue Morph B2C Bandwidth,"Olson, Peters and Lewis",-27.8463635,34.239745,-43.3651835,116.917321,Air,85.63,2023-03-18
693,Paleturquoise Iterate Cross-Media Web-Readiness,"Adams, Johnson and Gilbert",-46.1276215,173.049625,30.7201365,-0.570067,Ship,426.87,2023-08-04
694,Whitesmoke Disintermediate Efficient Convergence,"Bell, Hunter and Welch",-25.352925,-78.620304,37.483199,-154.230806,Truck,890.3,2023-07-13
695,Deepskyblue Productize Plug-And-Play Eyeballs,Dorsey-Patterson,35.9421825,-80.438078,-84.019145,-11.503984,Truck,962.97,2021-02-05
696,Wheat Re-Contextualize Clicks-And-Mortar Partnerships,Hawkins Group,87.738046,-131.835668,20.553174,168.895278,Truck,81.96,2021-03-12
697,Firebrick Grow Cross-Platform Bandwidth,Chang Inc,51.267502,45.865139,-75.6729195,-144.241832,Rail,719.32,2022-03-19
698,Aquamarine Target World-Class Paradigms,Carter Group,-44.7823295,108.49341,51.005715,-5.086158,Rail,804.35,2023-05-04
699,Blue Deploy B2C Relationships,"Meyer, Clark and Jones",-41.334094,71.520496,-28.902256,-143.503557,Truck,798.05,2023-08-14
700,Lawngreen Exploit Global Technologies,Wong Ltd,-45.9065005,-135.941875,80.5027305,-122.109788,Ship,317.46,2020-11-26
701,Lemonchiffon Incubate Vertical Infrastructures,Macias Ltd,-89.973614,0.39579,12.6402935,166.878237,Air,791.79,2022-02-03
702,Orchid Benchmark Frictionless Infrastructures,Thomas-Parks,-50.7647235,124.493723,-14.4924325,79.710743,Truck,945.6,2022-09-28
703,Snow Matrix Visionary E-Markets,Reed Inc,17.7697755,52.902371,-2.3165415,-115.355089,Ship,673.23,2020-03-25
704,Mistyrose Grow User-Centric Deliverables,Ortiz-Murray,-9.1241905,-72.842085,9.4923965,141.780179,Ship,367.93,2020-10-28
705,Gray Deploy Next-Generation Communities,"Sutton, Zimmerman and Klein",-32.6810525,29.272885,89.9916125,-16.12124,Rail,317.04,2020-09-12
706,Moccasin Benchmark Enterprise Web Services,Conway LLC,-23.5053335,-86.120953,-21.631047,92.169281,Rail,603.7,2023-08-26
707,Burlywood Iterate Magnetic Users,"Bauer, Wilson and Hughes",56.1689765,-47.625121,-78.18522,103.496523,Rail,409.36,2020-09-10
708,Chartreuse Reinvent Transparent Portals,Smith Ltd,-56.0759115,3.034344,-41.927264,-108.265497,Truck,129.84,2022-11-14
709,Lightskyblue Transition Leading-Edge E-Commerce,Adams LLC,-66.498679,-118.498811,32.5454925,133.267602,Ship,638.23,2020-03-22
710,Olivedrab Productize Value-Added Models,Gonzalez-Dunn,-14.071147,59.356368,44.28002,-53.68751,Truck,41.14,2020-09-12
711,Darkkhaki Incubate Leading-Edge Relationships,"Fuller, Burgess and Nichols",-3.3838325,40.243083,-8.0041785,133.338935,Air,102.96,2020-05-15
712,Yellowgreen Incentivize Plug-And-Play Info-Mediaries,"Hernandez, Olson and Gray",5.753406,46.183402,-9.607228,-71.165472,Rail,721.49,2020-10-05
713,Limegreen Streamline Virtual Markets,Bonilla Inc,82.4173135,85.212689,-19.7979235,-176.681181,Ship,506.86,2020-08-22
714,Green Target Robust Vortals,"Wagner, Richards and Johnson",-1.517124,-79.644656,-37.13912,40.088917,Air,511.4,2021-02-23
715,Indigo Generate Proactive Methodologies,Martinez LLC,-83.9366785,-117.195485,68.158846,14.606039,Air,340.11,2023-03-05
716,Peachpuff Deploy Back-End Schemas,George LLC,63.4191525,25.203846,11.99789,47.528072,Rail,454.62,2023-05-05
717,Honeydew Mesh Killer Interfaces,Mcmahon-Conway,-72.295563,8.531051,0.1662515,-14.940619,Air,176.66,2023-07-27
718,Maroon Incentivize Frictionless Experiences,Marquez PLC,22.2119565,-178.594078,-28.8249835,165.009703,Ship,438.15,2022-08-06
719,Silver Re-Intermediate Global Infrastructures,Merritt-Parker,-29.656678,-148.519432,62.9271995,-130.656244,Truck,522.86,2023-03-14
720,Darkgray Whiteboard Cross-Platform Networks,Walsh Ltd,-83.73416,49.909767,27.7339915,147.524213,Ship,350.17,2020-01-30
721,Black Architect Compelling Architectures,"Taylor, Jones and Acosta",-30.6316555,-168.830852,78.2035835,-38.826524,Rail,845.88,2022-01-25
722,Magenta Revolutionize Visionary Solutions,James-Evans,78.2716045,-64.842892,-60.416403,114.388676,Rail,64.15,2022-04-21
723,Whitesmoke Aggregate Ubiquitous Supply-Chains,Morgan Inc,-21.778943,-137.476474,-39.571308,-72.657754,Rail,450.7,2022-07-06
724,Palegreen Drive Efficient Mindshare,"Brown, Ray and Garcia",-51.6625495,106.296102,-85.102947,-105.555045,Truck,163.1,2020-09-12
725,Mintcream Expedite Virtual E-Services,Leach-Armstrong,-46.38683,-168.508389,-47.94455,132.524851,Air,910.81,2020-12-07
726,Darkseagreen Enhance Turn-Key Vortals,Townsend-Hopkins,-2.8858125,114.918157,11.10188,-139.604994,Rail,419.44,2022-11-27
727,Deepskyblue Exploit Viral Niches,Cole PLC,73.205539,-161.031846,-30.630389,-140.462392,Rail,292.14,2023-07-04
728,Yellowgreen Matrix E-Business Niches,"Jordan, Baker and Johnson",-77.417479,116.312734,-12.2068145,-41.246319,Rail,644.77,2021-08-12
729,Peru Disintermediate Strategic Convergence,Anderson-Keller,-0.565793,-59.657355,9.0694195,-172.133303,Ship,389.5,2022-04-06
730,Sienna Embrace Frictionless Applications,Pierce-Medina,8.612397,147.475987,-81.138783,-129.625085,Rail,934.37,2022-03-14
731,Mediumvioletred Integrate Turn-Key Paradigms,"Moore, Curtis and Davis",-44.1201315,-146.272248,-57.3303535,45.766083,Rail,470.95,2021-08-12
732,Forestgreen Grow Killer Synergies,"Anderson, Jones and Blake",-27.1282785,111.657462,24.043347,-150.328634,Truck,354.25,2022-08-11
733,Sandybrown Incentivize Compelling Metrics,"Russell, Campbell and Griffin",-70.235945,31.739058,-55.324905,173.19662,Truck,291.02,2023-09-10
734,Olive Productize Best-Of-Breed Niches,"Smith, Diaz and Dodson",-22.595629,154.354607,-62.31478,133.133914,Ship,605.66,2020-11-25
735,Olivedrab Incubate B2C Content,Hicks Ltd,-70.4993835,-129.001037,-57.459834,-113.144126,Ship,285.89,2022-09-19
736,Darkviolet Syndicate Bleeding-Edge E-Services,"Moore, Crawford and Simmons",-41.5715765,156.097815,-85.369686,-75.442454,Truck,815.79,2020-10-14
737,Pink Leverage Extensible Schemas,"Kelley, Daniels and Vega",37.252385,-21.029807,-70.7898365,175.38227,Rail,359.91,2023-09-22
738,Darkgreen Re-Contextualize Synergistic Models,Perez-Mcdaniel,-24.2757555,-139.605564,-21.9555085,115.937857,Ship,309.67,2020-11-15
739,Indigo Generate Viral Communities,Weiss-Hayes,-4.4900745,-140.056018,78.517197,91.388511,Truck,883.19,2020-10-30
740,Whitesmoke Harness Turn-Key Channels,Cooper-Mitchell,55.7677875,-46.57581,-6.23063,-45.806982,Truck,86.43,2022-10-01
741,Mistyrose Seize Plug-And-Play Technologies,"Edwards, Dennis and Gordon",69.8408045,42.78832,8.6559505,164.124807,Ship,263.56,2023-06-26
742,Darkviolet Re-Intermediate Holistic Models,Bridges Ltd,14.417473,10.693398,-44.655954,-128.293383,Ship,415.58,2022-05-22
743,Mediumorchid Synergize Front-End Synergies,"Bryant, Wilson and Thompson",2.9889845,-88.578414,-89.4342405,59.976265,Rail,592.47,2022-03-07
744,Black Embrace Global Portals,Hamilton PLC,22.990914,-81.118295,65.227276,34.685844,Rail,202.65,2021-08-10
745,Gainsboro Benchmark Vertical Functionalities,Washington Inc,-5.805242,-67.913604,-46.625266,-8.728262,Rail,11.26,2021-10-12
746,Olivedrab Optimize Killer Mindshare,Barnes-Ross,47.3477705,130.721288,52.323434,-3.495297,Truck,502.11,2021-05-31
747,Lawngreen Engage Cutting-Edge Mindshare,"Roberts, Mack and Olson",46.172699,148.247981,-13.1418505,157.379337,Air,905.19,2020-07-25
748,Turquoise Orchestrate Best-Of-Breed Niches,Knox-Bailey,-52.2072155,-36.121438,-84.4990765,95.427569,Ship,425.8,2020-09-15
749,Seashell Innovate Customized Supply-Chains,Johnson LLC,-17.652971,129.627718,53.1091745,52.41225,Ship,942.97,2023-08-03
750,Navy Scale Visionary Content,Johnson PLC,53.6159455,82.513027,-9.714242,54.672146,Truck,21.71,2023-07-15
751,Indigo Target Frictionless Channels,Wilson PLC,17.460598,-170.361541,-69.5280845,44.06344,Rail,392.88,2020-10-23
752,Powderblue Implement Holistic Schemas,"Potter, Craig and Martinez",-0.3948425,-53.98583,-51.9651405,86.386704,Rail,773.86,2022-12-22
753,Linen Disintermediate Real-Time Schemas,Duran-Cross,43.541371,-93.576364,59.652585,-158.030209,Ship,294.8,2023-08-23
754,Saddlebrown Enable Granular Models,Figueroa and Sons,-67.809502,162.512323,-25.6342025,27.095019,Truck,952.23,2020-10-07
755,Salmon Exploit Extensible Bandwidth,Winters-Trujillo,-25.7587675,113.994148,-79.6056475,-168.93779,Ship,621.52,2023-01-09
756,Yellowgreen Mesh Best-Of-Breed Schemas,"Chapman, Butler and Miller",51.0604185,169.415669,66.1953195,-53.05256,Ship,574.59,2022-02-09
757,Whitesmoke Optimize One-To-One Relationships,Kramer-Smith,31.0561695,-39.323074,-41.8552575,-178.099152,Air,949.18,2021-12-30
758,Dimgray Implement Enterprise Communities,"Berry, Lutz and Baker",-19.6745345,154.299534,-78.5193705,-6.076858,Rail,87.86,2022-04-05
759,Darkslateblue Engineer Interactive Niches,Randolph-Sanchez,65.626469,-50.270137,-6.696898,-132.48054,Rail,225.39,2020-07-12
760,Mediumpurple Productize Leading-Edge E-Markets,Brown and Sons,-80.3902675,43.235555,-0.158942,74.938545,Truck,538.5,2020-08-20
761,Darkseagreen Synergize Rich Portals,Rhodes-Harvey,61.0196585,-52.977825,85.52237,-83.60531,Air,513.9,2022-10-22
762,Olive Target Mission-Critical Action-Items,Miller-Blanchard,23.480055,72.824011,47.5728205,122.590024,Rail,624.54,2021-11-02
763,Darkred Re-Contextualize Cross-Media Web Services,Anderson-Larson,84.42072,-95.366168,88.6235305,-121.076381,Ship,534.16,2023-03-19
764,Palegoldenrod Grow Enterprise Supply-Chains,"Flynn, Gilmore and Walker",-78.9712785,-52.530694,31.664059,-40.592748,Ship,33.86,2023-04-22
765,Mintcream Enhance Proactive Markets,"Martin, Robinson and Stevens",38.3495135,-117.705771,74.9128205,-127.637055,Rail,222.47,2022-03-24
766,Snow Re-Contextualize Leading-Edge Applications,Nelson Ltd,65.844366,-57.737855,-16.885125,160.869508,Rail,28.79,2022-09-21
767,Aliceblue Implement One-To-One Action-Items,"Rowe, Simmons and Rice",76.6771045,80.99934,63.984799,98.474105,Ship,553.95,2022-12-12
768,Slategray Synthesize Cutting-Edge Systems,Price LLC,-62.741407,-166.930691,36.637724,-173.444715,Air,677.02,2023-07-12
769,Indigo Deliver Ubiquitous Convergence,"Mcgee, Smith and Leach",-0.9001545,92.260764,5.7953875,-135.030702,Air,621.12,2023-04-16
770,Dodgerblue Target B2B Synergies,Olson-Bradford,-21.300488,60.094446,-11.2215115,162.767002,Ship,926.21,2020-07-24
771,Lightblue Re-Intermediate Scalable E-Tailers,"Torres, Williams and Mathews",53.8799785,-61.003091,87.3393115,-170.808219,Truck,436.87,2023-02-14
772,Seashell Deploy Front-End Initiatives,"Bishop, Chavez and Johnson",82.048348,-100.662512,51.947221,-2.396824,Rail,472.59,2021-04-21
773,Salmon Benchmark Back-End Platforms,Rodriguez-Harris,-83.484399,74.728531,-38.2600485,-70.590868,Air,926.18,2020-09-26
774,Yellowgreen Transition Clicks-And-Mortar Interfaces,"Yoder, Nunez and Wilcox",57.6249785,30.884597,43.617319,52.286352,Truck,803.63,2022-06-17
775,Darkcyan Grow 24/7 Paradigms,"Green, Strong and Shea",-62.468421,-67.985574,-7.346547,131.94927,Air,66.05,2022-03-15
776,Antiquewhite Revolutionize Clicks-And-Mortar Applications,"Jones, Dixon and Anderson",77.8474225,42.603155,-87.996276,93.717302,Rail,445.11,2021-04-07
777,Aquamarine Extend Transparent E-Services,"Ware, Franklin and Lopez",-15.355616,45.981562,-37.9547075,129.226693,Air,129.24,2020-09-07
778,Orange Benchmark End-To-End E-Markets,Webb Group,-11.177073,-38.212348,36.1928795,-154.283492,Rail,713.67,2022-02-08
779,Mediumaquamarine Brand Integrated Deliverables,"Miller, Moreno and Robles",-8.3627905,28.390898,77.0694975,-177.049788,Truck,614.41,2022-10-23
780,Floralwhite Strategize Value-Added Mindshare,"Russell, Woods and Anderson",8.137727,-169.687637,-40.324601,-50.897629,Rail,45.8,2022-12-08
781,Darkgreen Aggregate Open-Source Schemas,"Harrison, Stephenson and Wagner",-9.196489,-160.294022,-22.6505965,167.593068,Ship,592.96,2021-12-01
782,Olivedrab Orchestrate Dot-Com Deliverables,Medina Group,78.299177,-75.204699,44.4157895,73.015742,Air,584.71,2021-02-20
783,Lavenderblush Brand Turn-Key Metrics,Cook LLC,66.4795805,164.175846,-61.27578,57.64478,Truck,723.45,2020-04-10
784,Ghostwhite Seize Innovative Content,Bush-Doyle,53.199406,34.12347,62.1320475,-79.033637,Ship,612.75,2022-11-16
785,Cadetblue Scale Customized Markets,Pennington Inc,-15.7316035,173.149326,-61.2952595,-73.479239,Air,446.28,2020-02-08
786,Darkgoldenrod Repurpose Bleeding-Edge Niches,"Fisher, Richards and Torres",-30.808604,-0.967303,-48.9991535,81.764038,Ship,583.32,2020-02-11
787,Orchid Expedite Holistic Technologies,Gregory Ltd,63.3354015,83.248175,56.6650465,-5.612672,Truck,764.22,2022-06-04
788,Indianred Redefine B2B Solutions,"Evans, Cruz and Webb",22.1197275,66.322396,-50.208448,149.11047,Rail,114.38,2021-07-12
789,Ghostwhite Incentivize Best-Of-Breed Architectures,"Cook, Johnson and Young",-38.6461785,-7.176247,-12.982564,16.261398,Air,979.57,2021-07-18
790,Gainsboro Synthesize World-Class Action-Items,Holden and Sons,56.456575,-108.128375,-32.8626245,137.58366,Ship,381.9,2021-03-05
791,Brown Facilitate Bricks-And-Clicks E-Services,Spencer-Rice,-23.215885,10.441922,-1.73289,-73.27364,Ship,944.26,2022-09-12
